1.000000000000000000e+00,1.840725315746882251e-01,-2.072989385897489323e-01,3.676545583293141517e-01,-1.466176305217606612e-01,-6.133652153310587690e-02,-3.574701028496373723e-01,-1.064138233618023011e-01,4.760258952948231426e-01,-6.838340800000000108e-01,-5.006182701231861598e-01,-3.534978713478905687e-01,3.128849621748277521e-01,5.634146197814373508e-02,6.776197940155588573e-02,1.264551591745263770e-01,-1.746267040038310125e-01,-6.879666150002536895e-01,-1.716315898971818577e-01,-1.641986323582538265e-01,-1.857337819233867982e-01,-8.441135512868515045e-01,-7.128483536772903806e-01,-3.848701338542687700e-01,-1.220813942194753365e-01,-4.073226423265829954e-01,5.591743319538783341e-01,-3.918873128035663123e-01,-5.465235003034158989e-01,-3.447611806048772043e-01,-1.381294241895207886e-01,-1.528531470020672856e-01,-4.620709810330614897e-01,-6.113376442113562792e-01,-2.864079923641923431e-01,5.712008809237257845e-01,3.068751563192394505e-01,-4.062540136787030631e-01,-6.544489792321860344e-01
1.840725315746882251e-01,1.000000000000000000e+00,4.031426009343555550e-01,-2.331174252958428117e-01,-4.065190757460400151e-01,-6.561870718990889806e-01,-1.545853936956363972e-01,5.136778056393757064e-01,-5.820906350321997103e-01,-5.812043000000000070e-01,5.482728753629687590e-01,5.750358914854724057e-01,8.373455372782224737e-01,4.186541678569491443e-01,1.988293737145251094e-01,-5.118075660612252387e-01,3.902354747945103730e-01,-2.401093638020393162e-01,-7.393629169762950815e-01,-7.738439135747289255e-01,-1.404724155082592296e-01,-4.289822501630974338e-01,-4.085813817509666435e-01,-9.517106344162681864e-02,-4.901631602675505239e-01,-1.770798474267467476e-02,-8.735880476612681300e-02,-8.758420007888771952e-01,-6.590028642503600320e-01,-1.651400534553667809e-01,-7.331436709056187162e-01,1.197104097367012315e-01,-4.299459978930068038e-01,1.362409134606123451e-01,-6.276867380938299101e-01,-4.919627211579211679e-01,3.090240426259363571e-01,-7.728625169282543617e-01,-4.717048617731809945e-01
-2.072989385897489323e-01,4.031426009343555550e-01,1.000000000000000000e+00,-9.037545383746986571e-01,-6.432057970013954629e-01,-2.487986810303909613e-01,-4.488094558042995952e-01,9.191935602801221128e-01,-2.409710374924969867e-01,-2.102792999999999468e-01,2.994997165466563027e-01,6.652191548125344633e-01,4.274572964853447510e-01,-2.736035261697079002e-01,-1.903214178564143766e-01,3.003878654828543993e-01,4.650222032215895474e-01,2.220029647846891441e-01,-6.757355438378741530e-01,-4.110283098245102185e-01,-3.724028982499297813e-01,1.043860080033267024e-01,9.169318373550083834e-02,2.287720771122874475e-01,-7.101196395861241184e-01,-3.711876231076398636e-01,1.480082277371564947e-01,-1.694406708932692240e-01,-2.158516971812283469e-01,-4.931577780449808435e-01,-7.936567082886801794e-01,7.097045725758237555e-01,-5.254764025059374122e-01,5.767871720288295645e-01,-7.053744059724561533e-01,-4.165724263713446729e-01,-5.340544785318521726e-01,-5.888759463683908013e-01,-1.165737651253649088e-01
3.676545583293141517e-01,-2.331174252958428117e-01,-9.037545383746986571e-01,1.000000000000000000e+00,3.711997573707815912e-01,1.788398599737356653e-01,2.444698283033400477e-01,-8.618577383233022582e-01,1.718148106418414534e-01,3.710070000000009749e-02,-3.035953609909046169e-01,-6.172833316046534291e-01,-3.868961208233618887e-01,7.473510096982854956e-02,7.640062054694338189e-02,-2.195189277297577846e-01,-1.451702360090039168e-01,-2.714237598273839258e-01,5.441212643356001522e-01,3.081467016464017328e-01,5.619108991404473535e-02,-3.163156273296724441e-01,-2.840639216121211286e-01,-4.184933038195379207e-01,7.462013095831828702e-01,2.338079706571536964e-01,1.450006171034561031e-01,2.587535185978727392e-02,1.786678360546299915e-01,2.704021295227551636e-01,6.982475618516799099e-01,-8.505362205759370298e-01,4.756549758888563018e-01,-7.421459360590632048e-01,6.036657303383722306e-01,4.455350166336094486e-01,5.540003997644833422e-01,4.758530075760574185e-01,-1.948388166294755808e-01
-1.466176305217606612e-01,-4.065190757460400151e-01,-6.432057970013954629e-01,3.711997573707815912e-01,1.000000000000000000e+00,3.986606871452886836e-01,6.992615212169741579e-01,-7.171810847091862895e-01,-3.980220180826268134e-02,6.230817200000000611e-01,1.690843321862905979e-01,-1.192141333223080829e-01,-2.442659418054791698e-01,5.475311501985573592e-01,-3.415548729287509744e-02,-2.749493226850279193e-01,-5.996972787510312930e-01,3.505742099534130407e-01,6.029878458757584880e-01,5.073767653631547914e-01,7.191774054397364058e-01,4.335586493119407137e-01,5.263132851471127305e-01,4.721103869058805858e-01,5.295950574801151500e-01,7.279721893433885871e-01,-4.812445059433412831e-01,2.516288560897825821e-01,4.009395093927329290e-01,8.747678850138705942e-01,6.900958956858564974e-01,-3.892045073272312194e-01,5.976976703613806619e-01,1.379926691671462258e-01,7.354028406788408745e-01,-1.368520828080924678e-01,5.020413837397058598e-01,6.218383281659767281e-01,5.298562826431276740e-01
-6.133652153310587690e-02,-6.561870718990889806e-01,-2.487986810303909613e-01,1.788398599737356653e-01,3.986606871452886836e-01,1.000000000000000000e+00,-2.715346117072957657e-02,-3.259227529610463914e-01,2.459288292278403176e-01,4.432262199999998931e-01,-2.147955673124106180e-01,-1.805290190568145103e-01,-4.701430005423327119e-01,-1.997579091682719910e-01,-5.595488467517515385e-01,5.865153272104767224e-01,-4.536923253586266913e-02,3.496828012895897841e-01,7.341755792225042043e-01,7.181199070909713988e-01,-7.412121968846717424e-02,2.806545560502817782e-01,2.811395855269330779e-01,5.106885206289040191e-01,4.500589042152156050e-01,1.166672897538727077e-01,3.532162819288174327e-01,4.322370107874251022e-01,5.199475881125211751e-01,1.476383813341760054e-01,5.057339793959038099e-01,-1.904106198768591995e-01,3.153139401081787585e-01,1.041033607882066586e-01,4.799192794839452492e-01,1.713504049470866430e-01,8.855661173980283740e-02,5.597581828701627682e-01,1.500698258545796748e-01
-3.574701028496373723e-01,-1.545853936956363972e-01,-4.488094558042995952e-01,2.444698283033400477e-01,6.992615212169741579e-01,-2.715346117072957657e-02,1.000000000000000000e+00,-5.364075825453631374e-01,-4.199269216843806163e-01,6.263651400000000979e-01,4.454870448290169649e-01,1.165666466867544548e-01,-2.694616320890195205e-01,5.038259985270956420e-01,4.565895426536109025e-01,-4.770967855254080736e-01,-4.319589329579807679e-01,3.174646380072037033e-01,3.661280460266588266e-01,1.234999862879289645e-01,8.679708100101679591e-01,3.521556800586987390e-01,5.293324022367991155e-01,1.656809125966513252e-01,4.616592703776460915e-01,8.691883479216087061e-01,-7.627066884332325269e-01,8.732747548614892830e-02,2.968819649614367062e-01,9.061133154451529448e-01,5.251758923625089448e-01,-3.852069093281083045e-01,7.499548501731599925e-01,1.755581339289750409e-01,6.515136353990513829e-01,-3.955384522414690518e-01,2.219321292033789306e-01,5.079576554068551131e-01,3.960941777212459436e-01
-1.064138233618023011e-01,5.136778056393757064e-01,9.191935602801221128e-01,-8.618577383233022582e-01,-7.171810847091862895e-01,-3.259227529610463914e-01,-5.364075825453631374e-01,1.000000000000000000e+00,-1.654647280753957783e-01,-4.502851399999999726e-01,1.987149633163431961e-01,5.459903620046089312e-01,5.635602836468823762e-01,-1.407212278390148619e-01,-3.418111108595158626e-02,1.878558013953504913e-01,3.984618195355751347e-01,-7.393392863059602971e-02,-7.038587458474155900e-01,-5.516386028076164516e-01,-3.810298500988893444e-01,-1.001749972531984917e-01,-1.676298540829035677e-01,1.212699158331134175e-01,-8.429474515409511870e-01,-4.990745312525514676e-01,1.138979122362361734e-01,-3.206384202647444281e-01,-4.684549375685900241e-01,-6.058583431847889278e-01,-9.197558194464253711e-01,7.746222921437959652e-01,-7.249237013081710757e-01,4.794437938009750155e-01,-8.666040577551498147e-01,-2.954122051632633861e-01,-4.726880452722752035e-01,-7.601191936686183537e-01,-2.158497386744050173e-01
4.760258952948231426e-01,-5.820906350321997103e-01,-2.409710374924969867e-01,1.718148106418414534e-01,-3.980220180826268134e-02,2.459288292278403176e-01,-4.199269216843806163e-01,-1.654647280753957783e-01,1.000000000000000000e+00,-2.832826400000000300e-01,-9.623179483317062521e-01,-7.935831443143180897e-01,-2.611509523519948139e-01,-3.615104081719518470e-01,-2.258877018647045473e-02,4.737048833819056393e-01,-4.932448320694600152e-01,-4.869150452177946065e-01,1.480365965924648197e-01,4.011144750342138798e-01,-1.466239426395984924e-01,-2.397428864100562274e-01,-3.288230424821413367e-01,-3.221282865072994106e-01,-1.143772208737974111e-01,-6.577085648806947349e-01,4.382819634112368190e-01,4.088170703050723609e-01,-1.055189918101165636e-01,-4.362388928252529663e-01,1.586946323490218136e-01,1.986868739547913709e-01,-3.689752390822209072e-01,-5.168839685246645610e-01,-8.318471695325396764e-02,9.140298359810623552e-01,-2.711761483379715454e-01,3.435463323034878419e-02,6.378690527588357084e-02
-6.838340800000000108e-01,-5.812043000000000070e-01,-2.102792999999999468e-01,3.710070000000009749e-02,6.230817200000000611e-01,4.432262199999998931e-01,6.263651400000000979e-01,-4.502851399999999726e-01,-2.832826400000000300e-01,1.000000000000000000e+00,3.462528799999999851e-01,1.482531400000000055e-01,-6.485726400000000336e-01,-4.588464000000003207e-02,-2.452347400000000066e-01,4.707974000000003656e-02,-7.288437999999997086e-02,8.317955800000000899e-01,6.365512200000000842e-01,5.316475400000000295e-01,3.926563599999999266e-01,8.331543800000000832e-01,9.106170000000000098e-01,4.986888800000000010e-01,6.317068400000001027e-01,7.063495399999999425e-01,-4.262569600000000181e-01,6.594084000000000056e-01,8.874832800000000965e-01,7.022325799999999951e-01,6.921839800000000320e-01,-2.858527400000000496e-01,8.368911800000000678e-01,4.209046199999999516e-01,8.123651400000000411e-01,-3.733117000000000241e-01,-6.762754000000004151e-02,8.530092199999999014e-01,6.084925199999999812e-01
-5.006182701231861598e-01,5.482728753629687590e-01,2.994997165466563027e-01,-3.035953609909046169e-01,1.690843321862905979e-01,-2.147955673124106180e-01,4.454870448290169649e-01,1.987149633163431961e-01,-9.623179483317062521e-01,3.462528799999999851e-01,1.000000000000000000e+00,8.640839903135337785e-01,3.466159484905340649e-01,4.644880146027433598e-01,-4.162526362828544713e-02,-4.570961269729516552e-01,3.561408759501962784e-01,5.828114076894526097e-01,-1.853460446035901099e-01,-3.386560746717074966e-01,2.555819781820243275e-01,3.682388955347271065e-01,4.579631943810942296e-01,5.070835310852891409e-01,2.015162140571280514e-02,6.955362684232142545e-01,-5.211869503352702937e-01,-3.706063888122752559e-01,1.085082497449101624e-01,5.209174814809610643e-01,-1.878471316776198774e-01,-7.931971145467728301e-02,3.211116027049101818e-01,6.780120822029624961e-01,6.524444340772678208e-02,-9.806568944885258876e-01,2.910039260412921047e-01,-4.861380513138204018e-02,8.692823909843822028e-02
